STOJISCE_LOKACIJA,Y,X,DAT_ZACETEK,DAT_PRENEHANJE
43900,555343,99931,03.01.08
43901,547680,94724,03.01.08
43902,552729,94565,03.01.08
43903,543244,79093,03.01.08
43904,543186,79760,03.01.08
43905,541171,80345,03.01.08
43907,539843,80528,03.01.08
43908,542316,81160,03.01.08
43909,545902,80754,03.01.08
43910,543621,81366,03.01.08
43911,543347,80529,03.01.08
43912,543705,80532,03.01.08
43913,545839,81358,03.01.08
43914,547335,81975,03.01.08
43915,546324,81630,03.01.08
43916,548811,78446,03.01.08
43917,546169,82028,03.01.08
43918,551493,94892,03.01.08
43919,551992,97352,03.01.08
43920,548761,93610,03.01.08
43921,548572,93715,03.01.08
43922,548451,93228,03.01.08
43923,547822,94858,03.01.08
43924,550982,95550,03.01.08
43925,551183,91951,04.01.08
43926,551047,92546,04.01.08
43927,550489,93157,04.01.08
43928,554646,97586,04.01.08
43929,554614,97586,04.01.08
43930,544877,83550,04.01.08
43931,543160,78687,04.01.08
43932,544367,81374,04.01.08
43933,549618,78895,04.01.08
43934,551028,79041,04.01.08
43935,549441,78324,04.01.08
43936,544334,79842,04.01.08
43937,529879,130299,04.01.08
43938,529151,130006,04.01.08
43939,527765,130957,04.01.08
43940,539329,133427,04.01.08
43941,540725,130073,04.01.08
43942,532841,131072,04.01.08
43943,529346,132667,04.01.08,25.03.10
43944,519810,141123,04.01.08
43945,519531,141969,04.01.08
43946,522720,141995,04.01.08
43947,522949,144209,04.01.08
43948,520307,142590,04.01.08
43949,523019,139988,04.01.08
43951,521046,138031,04.01.08
43952,520521,138589,04.01.08
43953,519610,111203,04.01.08,14.06.11
43954,519656,111020,04.01.08,13.06.11
43955,520353,111294,04.01.08
43956,520258,111371,04.01.08
43957,520917,111409,04.01.08
43958,520745,111519,04.01.08
43959,520791,111480,04.01.08
43960,511817,106476,04.01.08,13.06.11
43961,512401,105864,04.01.08,13.06.11
44041,532489,161019,04.01.08
44042,524122,166351,04.01.08
44043,523926,165579,04.01.08
44044,521788,157617,04.01.08
44045,521285,157763,04.01.08
44046,522019,156574,04.01.08
44047,523347,155496,04.01.08
44048,427770,57570,04.01.08
44049,426035,57794,04.01.08
44050,423698,55098,04.01.08
44051,423701,54984,04.01.08
44052,423605,54781,04.01.08
44053,424680,53951,04.01.08
44054,424079,53493,04.01.08
44055,422313,56440,04.01.08
44056,420895,57179,04.01.08
44057,420790,56987,04.01.08
44058,427870,59135,04.01.08
44059,427620,57705,04.01.08
44061,427920,59187,04.01.08
44062,427523,58543,04.01.08
44063,427294,57867,04.01.08
44064,427176,57582,04.01.08
44065,426599,57879,04.01.08
44066,426327,57732,04.01.08
44067,426234,57503,04.01.08
44068,426481,59556,04.01.08
44069,413084,51349,04.01.08
44070,420398,55037,04.01.08
44071,416174,51847,04.01.08
44072,415873,52352,04.01.08
44073,415312,52920,04.01.08
44074,414815,53460,04.01.08
44075,414778,53185,04.01.08
44076,414406,53321,04.01.08
44077,414124,53795,04.01.08
44079,414641,50395,08.01.08
44080,416084,51270,08.01.08
44081,414271,48622,08.01.08
44082,414611,48245,08.01.08
44083,414901,47889,08.01.08
44084,413911,48025,08.01.08
44085,420768,54458,08.01.08
44086,420168,55139,08.01.08
44087,409211,78365,08.01.08
44088,413413,76119,08.01.08
44089,413021,75198,08.01.08
44090,399976,72949,08.01.08
44091,399139,72569,08.01.08
44092,397748,75290,08.01.08
44093,395671,75436,08.01.08
44094,394919,75404,08.01.08
44095,392727,75383,08.01.08
44096,392805,75852,08.01.08
44097,391783,75482,08.01.08
44098,391016,75952,08.01.08
44099,409957,77803,08.01.08
44100,409782,77773,08.01.08
44101,412042,76775,08.01.08
44102,412380,76642,08.01.08
44103,412730,76743,08.01.08
44104,412946,76587,08.01.08
44105,413118,76423,08.01.08
44106,413182,76163,08.01.08
44107,413934,73692,08.01.08
44298,508444,50936,03.04.08,13.11.17
44369,503928,82004,08.04.08
44371,498821,79881,08.04.08
44373,518715,48540,08.04.08,13.11.17
44375,518397,49964,08.04.08,09.04.09
44377,520007,35460,08.04.08,09.04.09
44379,505767,49838,08.04.08,13.11.17
45963,444288,87081,10.04.09
45984,442135,90247,10.04.09
45987,446700,86938,10.04.09
45989,446847,87025,10.04.09
45990,445778,87019,10.04.09
45991,446734,88511,10.04.09
45992,446147,88222,10.04.09
45993,444491,88152,10.04.09
45994,447258,88775,10.04.09
45995,446572,89622,10.04.09
45997,447649,84543,10.04.09
45998,446046,84012,10.04.09
44299,506903,50317,03.04.08,09.04.09
44301,506680,50099,03.04.08,09.04.09
44305,507475,49083,03.04.08,09.04.09
44309,506754,48896,03.04.08,13.11.17
44311,505403,49869,03.04.08,13.11.17
44312,507199,49299,03.04.08,09.04.09
44313,507278,49745,03.04.08,13.11.17
44315,515510,50970,03.04.08,13.11.17
44317,518793,49001,03.04.08,13.11.17
44319,514532,45809,03.04.08,09.04.09
44321,513812,41315,03.04.08,13.11.17
44323,513587,41315,03.04.08,13.11.17
44325,513636,41439,03.04.08,13.11.17
44327,513565,41527,03.04.08,13.11.17
44329,513477,41686,03.04.08,13.11.17
44331,509678,44937,03.04.08,13.11.17
44333,497390,87568,03.04.08
44335,497207,78963,03.04.08
44337,504722,86950,03.04.08
44339,505602,85687,03.04.08
44341,505602,85687,03.04.08
44343,496683,89884,03.04.08
44345,495896,93091,03.04.08
44347,494118,89884,03.04.08
45999,446194,84858,10.04.09
46000,446274,84493,10.04.09
46001,448076,85645,10.04.09
46002,450291,82437,10.04.09
44389,522364,41596,10.04.08,13.11.17
43818,443042,72136,03.01.08
43819,444393,71580,03.01.08
43820,444727,71642,03.01.08
43821,445340,72694,03.01.08
43822,445071,80743,03.01.08
43823,454911,59504,03.01.08
43824,462618,60566,03.01.08
43825,465231,59760,03.01.08
43826,465513,59884,03.01.08
43827,461116,55561,03.01.08
43828,463114,52431,03.01.08
43830,460363,54322,03.01.08
43831,460727,56503,03.01.08
43832,460941,55990,03.01.08
43833,459265,53677,03.01.08
43834,459893,53764,03.01.08
43835,459142,54908,03.01.08
43836,458757,56254,03.01.08
43837,466173,58456,03.01.08
43838,465496,57856,03.01.08
43839,453513,60261,03.01.08
43841,452450,61778,03.01.08
43842,457773,52347,03.01.08
43844,536420,101774,03.01.08,21.01.11
43845,536702,102744,03.01.08,21.01.11
43846,537067,103463,03.01.08,21.01.11
43847,537071,102745,03.01.08,21.01.11
43848,537464,100631,03.01.08,21.01.11
43849,537536,100665,03.01.08,21.01.11
43850,534990,103096,03.01.08
43851,533367,103149,03.01.08
43852,533963,102125,03.01.08
43853,541168,95954,03.01.08,21.01.11
43854,519485,89658,03.01.08
43855,512219,92482,03.01.08
43856,514296,92519,03.01.08
43857,514216,92860,03.01.08
43858,514940,91144,03.01.08
43859,511685,97671,03.01.08
43860,511427,98021,03.01.08
43861,508656,99842,03.01.08
43862,510089,97396,03.01.08
43863,511919,95411,03.01.08
43864,517595,91078,03.01.08
43866,537464,89910,03.01.08
43867,538027,92390,03.01.08
43868,531124,89339,03.01.08
43869,540186,79392,03.01.08
43870,542543,90926,03.01.08
43871,542406,90649,03.01.08
43872,541742,90670,03.01.08
43873,540450,87848,03.01.08
43874,540693,88075,03.01.08
43875,541998,87956,03.01.08
43876,536338,102096,03.01.08
43877,535245,103161,03.01.08
43878,530202,75707,03.01.08
43879,532297,74301,03.01.08
43880,532791,75142,03.01.08
43881,536217,75509,03.01.08,09.04.09
43882,530588,77755,03.01.08
43883,530804,77953,03.01.08
43884,529369,75613,03.01.08
43885,542336,86773,03.01.08
43886,543834,86966,03.01.08
43887,544941,85863,03.01.08
59437,521065,54717,06.05.15,12.08.15
80214,613125,160319,04.04.21
80215,613563,159632,04.04.21
80224,605846,164328,07.04.21,12.06.21
80226,614692,156914,07.04.21,28.06.21
80264,613884,157147,08.04.21,12.06.21
80330,550086,140693,20.04.21
80331,551723,141558,20.04.21
80332,547805,139578,20.04.21
80333,548190,139535,20.04.21
80335,549169,139108,20.04.21
80336,550272,138705,20.04.21
80601,543560,162864,10.05.21
80769,617104,155436,23.05.21
81205,616840,155574,16.06.21
81206,617169,155833,16.06.21
81207,615057,157952,16.06.21
81208,615867,152776,16.06.21,13.07.21
81209,614692,159292,16.06.21
81210,614643,158811,16.06.21
81211,617123,151720,16.06.21
81418,542492,160957,22.06.21
81516,541991,163544,23.06.21,23.06.21
81515,541991,163544,23.06.21
81517,541991,163544,23.06.21,23.06.21
81576,441260,108461,27.06.21
81624,404004,44052,28.06.21
81625,403122,44642,28.06.21
81626,404406,49275,28.06.21
81627,404508,41923,28.06.21
81628,405220,38310,28.06.21
81629,403140,38816,28.06.21
81630,402842,38893,28.06.21
81631,402023,37987,28.06.21
81857,616138,153309,13.07.21
81858,610130,155509,13.07.21
82103,610970,162612,29.07.21
82170,612262,154789,03.08.21,03.08.21
82171,612377,154728,03.08.21
82173,615463,154440,03.08.21
66725,536277,155890,27.04.17
66726,545611,151400,27.04.17
66728,539251,157113,28.04.17
66729,537213,159863,28.04.17
66730,537888,159905,28.04.17
66732,539175,163949,28.04.17
66733,539175,163903,28.04.17,28.04.17
66734,539018,163903,28.04.17
66735,537232,159859,28.04.17
66736,536218,157128,28.04.17
66848,614908,158790,05.05.17,14.06.17
66946,612107,159707,10.05.17,14.06.17
66978,611897,160318,11.05.17,14.06.17
66979,611855,159592,11.05.17,01.08.17
67016,617097,155422,12.05.17,14.06.17
67090,543949,151095,15.05.17
67118,616235,156703,17.05.17,14.06.17
67119,616253,156791,17.05.17,14.06.17
67264,538809,159891,23.05.17
67426,541361,154575,29.05.17
67434,544383,151308,29.05.17
67600,541181,157518,05.06.17
67945,541397,159330,13.06.17,13.06.17
67946,541397,159297,13.06.17,13.06.17
67947,541332,159296,13.06.17
67948,616235,156703,14.06.17,30.10.18
68026,535661,154932,14.06.17
68027,539610,151621,14.06.17
68028,539610,151621,14.06.17
68110,534247,152643,17.06.17
68111,535968,154254,17.06.17
68200,532811,141319,21.06.17
68472,616180,153275,23.07.17,15.10.17
68526,614387,153345,27.07.17,14.11.17
68528,612370,154731,27.07.17,14.11.17
68580,604013,164753,04.08.17,29.05.18
68610,603870,164691,11.08.17,14.11.17
68611,604552,164098,11.08.17,14.11.17
68984,512181,42606,13.11.17
68985,523731,35868,13.11.17
68986,524329,42880,13.11.17
68987,515892,36047,13.11.17
68988,504790,42444,13.11.17
68989,513352,43260,13.11.17
68990,525366,35226,13.11.17
68991,527539,37307,13.11.17
68992,527080,36150,13.11.17
68993,527002,35758,13.11.17
68994,523830,42780,13.11.17,13.11.17
68995,523830,42780,13.11.17
69032,389632,98588,20.11.17,20.11.17
69092,386371,93008,01.12.17
69093,386044,95170,01.12.17
69094,386059,95635,01.12.17
69096,398322,108777,05.12.17
69097,398243,47113,05.12.17
69098,398232,108349,05.12.17
69099,391368,102086,05.12.17
69100,398582,111920,05.12.17
69104,388971,95717,06.12.17
69106,388974,95674,06.12.17
69108,388564,95351,06.12.17
69109,388429,95313,06.12.17
69110,387661,94264,06.12.17
69111,387764,94307,06.12.17
69112,387728,94263,06.12.17
69113,386702,93408,06.12.17
69114,386975,92883,06.12.17
69115,385833,93562,06.12.17
69117,387540,93440,06.12.17,06.12.17
69119,387621,93481,06.12.17
69120,389014,93290,06.12.17
69122,388990,93322,06.12.17
69123,388994,93309,06.12.17
69124,389032,93097,06.12.17
69126,385515,102805,07.12.17
69127,386146,102608,07.12.17
69128,386200,103152,07.12.17
69129,384054,103464,07.12.17
69130,383894,102890,07.12.17
69131,384733,101505,07.12.17
69132,388188,101385,07.12.17
69134,392378,94878,11.12.17
69200,386987,96247,01.02.18,07.06.18
69244,395666,89265,12.02.18
69245,395548,89436,12.02.18
69246,396132,89031,12.02.18
69247,398628,90794,12.02.18
69248,399142,89279,12.02.18
69249,400468,91454,12.02.18
69250,401318,90606,12.02.18,12.02.18
69251,401207,86551,12.02.18
69252,402657,87022,12.02.18
69253,402390,87013,12.02.18
69254,402023,86451,12.02.18
69255,401329,87028,12.02.18
69256,401126,87198,12.02.18
69257,401001,87071,12.02.18
69258,401097,90606,12.02.18
69284,385352,94657,22.02.18
69285,383595,95590,22.02.18
69286,382865,96402,22.02.18
69287,385033,96092,22.02.18
69288,537887,149622,27.02.18
69289,538889,145173,27.02.18
69290,536516,146859,27.02.18
69291,535427,146324,27.02.18
69292,536592,144089,27.02.18
69293,538929,143188,27.02.18
69294,530327,144612,27.02.18,05.03.18
69295,542065,147162,27.02.18
69296,537985,147067,27.02.18
69297,538979,146621,27.02.18
69322,536864,149131,05.03.18
69324,536035,148812,05.03.18
69325,537443,148575,05.03.18
69326,536871,149845,05.03.18
69327,539001,149764,05.03.18
69328,528546,146155,05.03.18
69329,540550,143784,05.03.18
69330,527280,148616,05.03.18
69331,526813,147832,05.03.18
69332,531979,145571,05.03.18
69333,533642,144727,05.03.18
69334,532751,147285,05.03.18
69335,533654,148242,05.03.18
69336,539136,149286,05.03.18
69337,539878,148716,05.03.18
69338,535247,145012,05.03.18
69339,541634,147592,05.03.18
69340,533890,145141,05.03.18
69341,533954,145385,05.03.18
69342,533570,146758,05.03.18
69343,531437,145674,05.03.18
69344,530663,145524,05.03.18
69345,530313,145959,05.03.18
69346,529520,147168,05.03.18
69347,530099,148206,05.03.18
69348,530862,148422,05.03.18
69349,532211,147945,05.03.18
69350,541011,141215,05.03.18
69351,541206,146699,05.03.18
69352,538489,143999,05.03.18
69353,538615,148023,05.03.18
69354,544908,145016,05.03.18,17.05.18
69355,537597,145875,05.03.18
69356,530327,144612,05.03.18
69448,398215,112557,21.03.18
69450,398002,112473,21.03.18
69483,384745,100296,29.03.18
69485,384939,99141,29.03.18,07.06.18
69486,384972,99039,29.03.18,07.06.18
69487,382265,97078,29.03.18
69489,384907,99288,29.03.18,07.06.18
69491,385038,99321,29.03.18
69502,395292,110589,29.03.18
69503,394287,110074,29.03.18
69504,394454,110203,29.03.18
69505,395436,110728,29.03.18
69506,582962,164445,02.04.18,29.12.18
69507,583490,164432,02.04.18,21.12.18
69518,395475,104809,05.04.18
69519,395541,104728,05.04.18
69520,394852,110700,05.04.18
69556,613140,160315,09.04.18,29.05.18
69575,398605,112941,10.04.18
69580,398285,112475,10.04.18
69588,396931,110247,10.04.18
69590,610254,163636,11.04.18,18.08.18
69594,609691,160225,11.04.18,05.07.18
69595,610414,159026,11.04.18,29.05.18
69598,609331,164553,12.04.18,29.05.18
69599,609898,164581,12.04.18,29.05.18
69600,609954,162708,12.04.18,29.05.18
69622,397695,110481,12.04.18
69620,397695,110481,12.04.18
69621,397695,110481,12.04.18
69618,397695,110481,12.04.18
69619,397695,110481,12.04.18
69623,397182,109526,12.04.18
69624,398604,111157,12.04.18
69632,395993,110542,15.04.18
69640,539712,145855,16.04.18
69641,542465,146895,16.04.18
69646,598518,141392,16.04.18
69647,598800,140169,16.04.18
69648,616842,155558,16.04.18,05.07.18
69749,541388,160467,20.04.18
69813,616912,155513,24.04.18,30.10.18
69814,610627,163727,24.04.18,29.05.18
70052,615041,157940,01.05.18,29.05.18
70053,612224,159600,01.05.18,29.05.18
70095,611548,161413,03.05.18,29.05.18
70198,614269,159317,04.05.18,29.05.18
70322,614846,158357,06.05.18,29.05.18
70327,614689,156907,07.05.18,29.05.18
70390,617097,155422,08.05.18,05.07.18
70586,546833,150119,13.05.18
70587,551972,151863,13.05.18
70616,542829,143585,15.05.18
70622,542708,143119,15.05.18
70624,544904,145055,15.05.18
70699,394658,121713,17.05.18
70700,390788,122983,17.05.18
70701,391949,121604,17.05.18
70702,392528,121128,17.05.18
70703,392012,122065,17.05.18
70704,385657,123851,17.05.18,17.05.18
70705,377671,124964,17.05.18
70706,378698,125842,17.05.18
70707,385701,123826,17.05.18
70708,385701,123826,17.05.18
70709,399630,117576,17.05.18
70710,399652,117599,17.05.18
70711,397372,119152,17.05.18
70712,398662,118767,17.05.18
70713,405189,112257,17.05.18
70715,403488,114869,17.05.18
70716,401361,111940,17.05.18
70717,401921,112393,17.05.18
70718,408674,107686,17.05.18
70719,409289,110737,17.05.18
70720,409288,110401,17.05.18
70722,408202,109654,17.05.18
70723,409701,110249,17.05.18
70724,410163,110920,17.05.18
70725,410417,111033,17.05.18
70726,398685,118698,17.05.18
70727,397236,119120,17.05.18
70729,401164,117705,17.05.18
70730,403025,117337,17.05.18
70731,405076,121622,17.05.18
70732,401992,117886,17.05.18
70733,403249,117208,17.05.18
70734,401099,123158,17.05.18
70735,392961,121700,17.05.18
70736,393321,120668,17.05.18
70737,400630,114913,17.05.18
70738,400668,114892,17.05.18
70739,400896,113524,17.05.18
70741,401264,111890,17.05.18
70742,401269,111895,17.05.18
70743,400772,113842,17.05.18
70864,540626,162161,23.05.18
70865,540765,163005,23.05.18
70866,545112,163845,23.05.18,18.05.21
70867,543144,165322,23.05.18
70868,544542,163744,23.05.18
70870,545600,162760,23.05.18
70872,541195,162293,23.05.18
70879,543737,161128,24.05.18
70918,539043,154976,24.05.18
70942,539397,154882,25.05.18
70943,541507,154599,25.05.18
70944,539277,154199,25.05.18
70945,540289,156149,25.05.18
70946,537248,155191,25.05.18
70947,540191,153697,25.05.18
70948,535977,154256,25.05.18
70949,541889,154828,25.05.18
70950,541899,154822,25.05.18
70951,536507,154355,25.05.18
70952,540707,153226,27.05.18
70953,541096,157504,27.05.18
70954,541759,156581,27.05.18
70955,541507,154068,27.05.18
70956,541446,153739,27.05.18
70957,541691,155166,27.05.18
70958,542784,157551,27.05.18
70959,540775,152939,27.05.18
70960,536667,153356,27.05.18
71063,544446,162434,29.05.18,19.05.21
71064,543072,164203,29.05.18,29.05.18
71065,543187,164256,29.05.18,29.05.18
71066,540476,163980,29.05.18
71067,545112,163845,29.05.18
71068,542985,163270,29.05.18
71081,543809,149616,30.05.18
71083,547513,152251,30.05.18
71336,541621,163194,04.06.18,10.05.21
71654,541175,154691,12.06.18
71888,612370,154731,29.06.18,30.10.18
71936,614626,156330,01.07.18,18.08.18
72096,616180,153275,06.07.18,30.10.18
72155,610132,155509,11.07.18,30.10.18
72183,614432,154419,12.07.18,16.10.19
72224,614385,153359,20.07.18,30.10.18
72340,604157,164401,03.08.18,30.10.18
72350,610235,163611,07.08.18,30.10.18
72351,611003,162600,07.08.18,30.10.18
72460,540604,154244,24.08.18
72888,583243,164471,21.12.18,21.12.18
72889,583231,164476,21.12.18
72890,579925,167850,22.12.18
72892,582962,164445,29.12.18
76364,446364,108292,17.12.19,25.05.20
76366,446968,108656,18.12.19
76660,442458,112844,23.03.20
76661,442755,112472,23.03.20
76662,447023,108442,23.03.20
76663,447562,110638,23.03.20
76664,446956,108588,23.03.20
76665,447050,108599,23.03.20
76666,447030,109170,23.03.20,23.03.20
76667,441177,109207,23.03.20
76668,440899,113671,23.03.20
76669,440937,113242,23.03.20
76670,440694,111359,23.03.20
76671,446949,109205,23.03.20
76672,445978,107435,23.03.20
76673,443760,108259,23.03.20
76674,442817,108488,23.03.20
76675,443154,113351,23.03.20
76676,440957,112316,23.03.20
76677,446242,111510,23.03.20
76678,443034,108951,23.03.20
76679,443033,108956,23.03.20
76680,441381,109136,23.03.20
76681,440842,107912,23.03.20
76682,447538,110853,23.03.20
76683,440811,112823,23.03.20
76684,439992,112912,23.03.20
76757,553778,151853,06.04.20
76769,611903,160322,07.04.20,30.07.20
76770,613884,157147,07.04.20,13.06.20
76771,614394,153340,07.04.20,13.06.20
76772,613254,153773,07.04.20,13.06.20
76806,613509,159833,08.04.20,13.06.20
76879,613319,154320,10.04.20,13.06.20
76992,387251,101555,17.04.20
77160,615057,157952,23.04.20,13.06.20
77161,614269,159292,23.04.20,13.06.20
77162,613568,159609,23.04.20,13.06.20
77317,617107,155422,29.04.20,13.06.20
77358,616563,156167,03.05.20,13.06.20
77359,614704,156946,03.05.20,13.06.20
77445,605194,164605,05.05.20,13.06.20
77446,617169,155833,05.05.20,30.07.20
77624,448327,114829,12.05.20
78006,446314,108518,25.05.20
78124,534939,154020,30.05.20
78125,534595,153679,30.05.20
78126,539740,153472,30.05.20
78130,541428,157091,31.05.20
78198,540614,157323,02.06.20
78352,545322,149426,08.06.20
78575,546840,153016,14.06.20
78652,536922,157182,16.06.20
78654,539253,157187,16.06.20
78655,536838,156893,16.06.20
78656,539253,157187,16.06.20
78701,539135,155399,17.06.20
78891,447138,111008,26.06.20
79332,609895,164581,29.07.20,17.09.20
79456,604695,164357,14.08.20,17.09.20
79814,611840,158949,29.11.20
61568,523283,56554,10.09.15
61569,521904,56004,10.09.15
61570,526607,58874,10.09.15
61571,521156,55238,10.09.15
61572,527977,59794,10.09.15
61573,523582,54907,10.09.15
61574,521367,62379,10.09.15
61575,517979,63175,10.09.15
61576,522967,60828,10.09.15
61577,528486,56525,10.09.15
61580,521506,62542,10.09.15
61582,527217,62928,10.09.15
61583,520254,61296,10.09.15
61584,521065,54717,10.09.15
61594,522102,55015,15.09.15
61595,520748,49706,15.09.15
61596,522945,57419,15.09.15
61597,521875,55912,15.09.15
61598,519421,62523,15.09.15
61758,538152,162747,16.11.15,16.11.15
61762,538152,162747,16.11.15,26.04.16
61764,537925,164104,17.11.15,17.11.15
61765,537807,164128,17.11.15,17.11.15
61766,537967,164100,17.11.15
61767,537952,164159,17.11.15
61768,536804,163125,17.11.15
61769,536807,163128,17.11.15
61774,537682,163310,17.11.15
61775,536576,162537,17.11.15
61776,535920,162739,17.11.15
61777,539634,164255,17.11.15,17.11.15
61778,539577,164308,17.11.15
61862,404659,96146,29.12.15
62152,611614,155093,21.03.16,21.03.16
62198,614387,153347,26.03.16,13.05.16
62199,613006,155532,26.03.16,13.05.16
62200,615469,154434,26.03.16,12.05.16
62201,614567,154070,26.03.16,04.05.16
62202,613536,155636,26.03.16,04.05.16
62203,612365,154745,26.03.16,12.05.16
62204,613862,157144,26.03.16,22.05.16
62205,613263,157877,26.03.16,12.05.16
62206,604798,164989,26.03.16,12.05.16
62226,545390,112690,31.03.16,08.04.16
62227,550001,103616,31.03.16,08.04.16
62228,553919,102652,31.03.16,08.04.16
62229,546371,111043,31.03.16
62230,546388,110003,31.03.16,08.04.16
62318,608006,164072,06.04.16,22.05.16
62319,616892,155518,06.04.16,22.05.16
62320,599396,140933,06.04.16
62321,599986,140324,06.04.16
62322,599258,139606,06.04.16
62388,545390,112690,08.04.16
62389,550001,103616,08.04.16
62390,553919,102652,08.04.16
62391,545695,110225,08.04.16,08.04.16
62392,546388,110003,08.04.16
62393,552285,103150,08.04.16
62672,615054,157953,22.04.16,13.05.16
62702,611220,160050,24.04.16,10.05.16
62703,613564,159623,24.04.16,03.06.16
62704,615628,158350,24.04.16,03.06.16
62705,616209,158117,24.04.16,03.06.16
62706,617097,155422,24.04.16,22.07.16
62764,613140,160315,25.04.16,03.06.16
62766,616922,155839,25.04.16,03.06.16
62768,546310,113422,25.04.16,14.04.19
62808,538301,162917,26.04.16
62848,539779,161802,27.04.16
62850,611536,161513,27.04.16,03.06.16
62851,536541,155903,27.04.16
62852,536180,156065,27.04.16
62853,536433,156933,27.04.16
62930,539210,162323,29.04.16
62934,541242,160753,29.04.16
63082,612222,159599,04.05.16,03.06.16
63108,537564,159096,04.05.16
63168,613370,159563,05.05.16,03.06.16
63200,616253,156791,05.05.16,22.07.16
63229,539969,163308,05.05.16
63336,612111,159702,10.05.16,03.06.16
65190,616180,153275,22.07.16,22.07.16
65191,610127,155505,22.07.16,27.09.16
65199,616180,153275,22.07.16,27.09.16
65230,614394,153346,28.07.16,27.09.16
65242,612363,154745,31.07.16,27.09.16
65258,614446,154480,04.08.16,27.09.16
65354,526906,122298,19.08.16,03.07.17
65596,615517,154214,27.09.16,14.06.17
65988,590429,160967,22.02.17
66018,590969,160724,06.03.17
66019,588227,162071,06.03.17
66128,616028,153626,25.03.17,14.06.17
66129,614505,154352,25.03.17,16.05.17
66130,615853,153081,25.03.17,16.05.17
66131,615787,152625,25.03.17,16.05.17
66132,609047,160620,26.03.17,16.05.17
66133,609047,160620,26.03.17,02.04.17
66134,609599,162433,26.03.17,02.04.17
66154,616892,155518,29.03.17,16.05.17
66156,614713,156923,29.03.17,16.05.17
66157,614238,155913,29.03.17,16.05.17
66158,616209,158117,29.03.17,14.06.17
66159,615628,158350,29.03.17,16.05.17
66188,609621,161542,01.04.17,16.05.17
66190,609221,162688,03.04.17,12.07.17
66191,609902,160488,03.04.17,16.05.17
66192,608842,160419,03.04.17,16.05.17
66193,613564,159623,03.04.17,14.06.17
66198,615027,153902,03.04.17,16.05.17
66221,613140,160315,05.04.17,14.06.17
66284,610340,159933,07.04.17,16.05.17
66285,614847,158360,07.04.17,14.06.17
66482,599582,139017,19.04.17
66630,611536,161513,25.04.17,14.06.17
66679,612224,159600,25.04.17,14.06.17
73038,410843,45327,09.03.19
73039,406238,45826,09.03.19
73040,406202,45845,09.03.19
73041,407277,36568,09.03.19
73118,548801,116217,19.03.19
73120,548673,116318,19.03.19
73122,611903,160322,20.03.19,30.08.19
73123,609401,163958,20.03.19,31.05.19
73150,551154,103367,25.03.19
73222,613326,154371,02.04.19,31.05.19
73223,614278,154652,02.04.19,31.05.19
73224,611837,157420,02.04.19,31.05.19
73225,610974,162609,02.04.19,31.05.19
73226,613011,154806,02.04.19,31.05.19
73232,613884,157147,03.04.19,31.05.19
73274,409122,45388,04.04.19,04.04.19
73336,597282,139391,09.04.19
73337,597291,139356,09.04.19
73338,613509,159833,10.04.19,31.05.19
73340,617211,155076,10.04.19,30.08.19
73344,616917,155510,10.04.19,30.08.19
73357,611191,163143,10.04.19,31.05.19
73386,553244,102736,14.04.19
73406,612412,161799,15.04.19,31.05.19
73420,550705,150492,16.04.19,19.05.19
73585,610622,162432,22.04.19,12.06.19
73586,614643,158811,22.04.19,30.08.19
73587,615057,157952,22.04.19,31.05.19
73588,611509,161385,22.04.19,12.06.19
73609,612871,161066,23.04.19,23.04.19
73672,612593,159118,23.04.19,12.06.19
73951,615370,156754,06.05.19,12.06.19
74878,397555,107984,16.06.19
74986,544574,151712,18.06.19
75218,545300,162690,23.06.19
75548,610501,155027,12.07.19,16.10.19
